car_name,measurement_data_id,measurement_datetime,measurement_ms,latitude,longitude,gps_error_meter,accel_x_transverse,accel_y_longitudinal,accel_z_vertical,real_time_utc,real_time_jst,real_time_jst_ms,real_time_utc_ms
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021510054,37.505778,139.928582,2,0.37,0.601,9.826,2016-03-15 05:58:30.054000+00:00,2016-03-15 14:58:30.054000+09:00,2016-03-15 14:58:30.054,2016-03-15 05:58:30.054
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021510154,37.505778,139.928582,2,0.37,0.606,9.859,2016-03-15 05:58:30.154000+00:00,2016-03-15 14:58:30.154000+09:00,2016-03-15 14:58:30.154,2016-03-15 05:58:30.154
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021510254,37.505778,139.928582,2,0.369,0.6,9.831,2016-03-15 05:58:30.254000+00:00,2016-03-15 14:58:30.254000+09:00,2016-03-15 14:58:30.254,2016-03-15 05:58:30.254
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021510354,37.505778,139.928582,2,0.375,0.614,9.847,2016-03-15 05:58:30.354000+00:00,2016-03-15 14:58:30.354000+09:00,2016-03-15 14:58:30.354,2016-03-15 05:58:30.354
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021510454,37.505778,139.928582,2,0.367,0.601,9.847,2016-03-15 05:58:30.454000+00:00,2016-03-15 14:58:30.454000+09:00,2016-03-15 14:58:30.454,2016-03-15 05:58:30.454
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021510554,37.505778,139.928582,2,0.379,0.614,9.814,2016-03-15 05:58:30.554000+00:00,2016-03-15 14:58:30.554000+09:00,2016-03-15 14:58:30.554,2016-03-15 05:58:30.554
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021510654,37.505778,139.928582,2,0.371,0.604,9.839,2016-03-15 05:58:30.654000+00:00,2016-03-15 14:58:30.654000+09:00,2016-03-15 14:58:30.654,2016-03-15 05:58:30.654
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021510754,37.505778,139.928582,2,0.375,0.611,9.819,2016-03-15 05:58:30.754000+00:00,2016-03-15 14:58:30.754000+09:00,2016-03-15 14:58:30.754,2016-03-15 05:58:30.754
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021510854,37.505778,139.928582,2,0.368,0.607,9.838,2016-03-15 05:58:30.854000+00:00,2016-03-15 14:58:30.854000+09:00,2016-03-15 14:58:30.854,2016-03-15 05:58:30.854
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021510954,37.505778,139.928582,2,0.375,0.614,9.807,2016-03-15 05:58:30.954000+00:00,2016-03-15 14:58:30.954000+09:00,2016-03-15 14:58:30.954,2016-03-15 05:58:30.954
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021511054,37.505778,139.928582,2,0.378,0.631,9.845,2016-03-15 05:58:31.054000+00:00,2016-03-15 14:58:31.054000+09:00,2016-03-15 14:58:31.054,2016-03-15 05:58:31.054
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021511154,37.505778,139.928582,2,0.379,0.622,9.813,2016-03-15 05:58:31.154000+00:00,2016-03-15 14:58:31.154000+09:00,2016-03-15 14:58:31.154,2016-03-15 05:58:31.154
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021511254,37.505778,139.928582,2,0.391,0.626,9.838,2016-03-15 05:58:31.254000+00:00,2016-03-15 14:58:31.254000+09:00,2016-03-15 14:58:31.254,2016-03-15 05:58:31.254
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021511354,37.505778,139.928582,2,0.379,0.607,9.834,2016-03-15 05:58:31.354000+00:00,2016-03-15 14:58:31.354000+09:00,2016-03-15 14:58:31.354,2016-03-15 05:58:31.354
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021511454,37.505778,139.928582,2,0.381,0.624,9.838,2016-03-15 05:58:31.454000+00:00,2016-03-15 14:58:31.454000+09:00,2016-03-15 14:58:31.454,2016-03-15 05:58:31.454
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021511554,37.505778,139.928582,2,0.371,0.609,9.827,2016-03-15 05:58:31.554000+00:00,2016-03-15 14:58:31.554000+09:00,2016-03-15 14:58:31.554,2016-03-15 05:58:31.554
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021511654,37.505778,139.928582,2,0.375,0.623,9.829,2016-03-15 05:58:31.654000+00:00,2016-03-15 14:58:31.654000+09:00,2016-03-15 14:58:31.654,2016-03-15 05:58:31.654
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021511754,37.505778,139.928582,2,0.369,0.608,9.856,2016-03-15 05:58:31.754000+00:00,2016-03-15 14:58:31.754000+09:00,2016-03-15 14:58:31.754,2016-03-15 05:58:31.754
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021511854,37.505778,139.928582,2,0.375,0.611,9.838,2016-03-15 05:58:31.854000+00:00,2016-03-15 14:58:31.854000+09:00,2016-03-15 14:58:31.854,2016-03-15 05:58:31.854
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021511954,37.505778,139.928582,2,0.377,0.608,9.878,2016-03-15 05:58:31.954000+00:00,2016-03-15 14:58:31.954000+09:00,2016-03-15 14:58:31.954,2016-03-15 05:58:31.954
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021512054,37.505778,139.928582,2,0.374,0.61,9.849,2016-03-15 05:58:32.054000+00:00,2016-03-15 14:58:32.054000+09:00,2016-03-15 14:58:32.054,2016-03-15 05:58:32.054
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021512154,37.505778,139.928582,2,0.373,0.612,9.869,2016-03-15 05:58:32.154000+00:00,2016-03-15 14:58:32.154000+09:00,2016-03-15 14:58:32.154,2016-03-15 05:58:32.154
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021512254,37.505778,139.928582,2,0.376,0.6,9.827,2016-03-15 05:58:32.254000+00:00,2016-03-15 14:58:32.254000+09:00,2016-03-15 14:58:32.254,2016-03-15 05:58:32.254
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021512354,37.505778,139.928582,2,0.382,0.603,9.83,2016-03-15 05:58:32.354000+00:00,2016-03-15 14:58:32.354000+09:00,2016-03-15 14:58:32.354,2016-03-15 05:58:32.354
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021512454,37.505778,139.928582,2,0.378,0.59,9.824,2016-03-15 05:58:32.454000+00:00,2016-03-15 14:58:32.454000+09:00,2016-03-15 14:58:32.454,2016-03-15 05:58:32.454
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021512554,37.505778,139.928582,2,0.387,0.605,9.796,2016-03-15 05:58:32.554000+00:00,2016-03-15 14:58:32.554000+09:00,2016-03-15 14:58:32.554,2016-03-15 05:58:32.554
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021512654,37.505778,139.928582,2,0.374,0.595,9.832,2016-03-15 05:58:32.654000+00:00,2016-03-15 14:58:32.654000+09:00,2016-03-15 14:58:32.654,2016-03-15 05:58:32.654
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021512754,37.505778,139.928582,2,0.383,0.612,9.807,2016-03-15 05:58:32.754000+00:00,2016-03-15 14:58:32.754000+09:00,2016-03-15 14:58:32.754,2016-03-15 05:58:32.754
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021512854,37.505778,139.928582,2,0.373,0.601,9.846,2016-03-15 05:58:32.854000+00:00,2016-03-15 14:58:32.854000+09:00,2016-03-15 14:58:32.854,2016-03-15 05:58:32.854
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021512954,37.505778,139.928582,2,0.384,0.601,9.795,2016-03-15 05:58:32.954000+00:00,2016-03-15 14:58:32.954000+09:00,2016-03-15 14:58:32.954,2016-03-15 05:58:32.954
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021513054,37.505778,139.928582,2,0.381,0.603,9.842,2016-03-15 05:58:33.054000+00:00,2016-03-15 14:58:33.054000+09:00,2016-03-15 14:58:33.054,2016-03-15 05:58:33.054
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021513154,37.505778,139.928582,2,0.384,0.601,9.807,2016-03-15 05:58:33.154000+00:00,2016-03-15 14:58:33.154000+09:00,2016-03-15 14:58:33.154,2016-03-15 05:58:33.154
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021513254,37.505778,139.928582,2,0.383,0.609,9.819,2016-03-15 05:58:33.254000+00:00,2016-03-15 14:58:33.254000+09:00,2016-03-15 14:58:33.254,2016-03-15 05:58:33.254
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021513354,37.505778,139.928582,2,0.38,0.604,9.811,2016-03-15 05:58:33.354000+00:00,2016-03-15 14:58:33.354000+09:00,2016-03-15 14:58:33.354,2016-03-15 05:58:33.354
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021513454,37.505778,139.928582,2,0.384,0.614,9.808,2016-03-15 05:58:33.454000+00:00,2016-03-15 14:58:33.454000+09:00,2016-03-15 14:58:33.454,2016-03-15 05:58:33.454
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021513554,37.505778,139.928582,2,0.375,0.605,9.825,2016-03-15 05:58:33.554000+00:00,2016-03-15 14:58:33.554000+09:00,2016-03-15 14:58:33.554,2016-03-15 05:58:33.554
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021513654,37.505778,139.928582,2,0.385,0.619,9.807,2016-03-15 05:58:33.654000+00:00,2016-03-15 14:58:33.654000+09:00,2016-03-15 14:58:33.654,2016-03-15 05:58:33.654
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021513754,37.505778,139.928582,2,0.381,0.6,9.844,2016-03-15 05:58:33.754000+00:00,2016-03-15 14:58:33.754000+09:00,2016-03-15 14:58:33.754,2016-03-15 05:58:33.754
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021513854,37.505778,139.928582,2,0.386,0.618,9.82,2016-03-15 05:58:33.854000+00:00,2016-03-15 14:58:33.854000+09:00,2016-03-15 14:58:33.854,2016-03-15 05:58:33.854
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021513954,37.505778,139.928582,2,0.381,0.608,9.856,2016-03-15 05:58:33.954000+00:00,2016-03-15 14:58:33.954000+09:00,2016-03-15 14:58:33.954,2016-03-15 05:58:33.954
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021514054,37.505778,139.928582,2,0.381,0.602,9.811,2016-03-15 05:58:34.054000+00:00,2016-03-15 14:58:34.054000+09:00,2016-03-15 14:58:34.054,2016-03-15 05:58:34.054
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021514154,37.505778,139.928582,2,0.378,0.606,9.859,2016-03-15 05:58:34.154000+00:00,2016-03-15 14:58:34.154000+09:00,2016-03-15 14:58:34.154,2016-03-15 05:58:34.154
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021514254,37.505778,139.928582,2,0.376,0.602,9.816,2016-03-15 05:58:34.254000+00:00,2016-03-15 14:58:34.254000+09:00,2016-03-15 14:58:34.254,2016-03-15 05:58:34.254
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021514354,37.505778,139.928582,2,0.374,0.606,9.85,2016-03-15 05:58:34.354000+00:00,2016-03-15 14:58:34.354000+09:00,2016-03-15 14:58:34.354,2016-03-15 05:58:34.354
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021514454,37.505778,139.928582,2,0.373,0.596,9.823,2016-03-15 05:58:34.454000+00:00,2016-03-15 14:58:34.454000+09:00,2016-03-15 14:58:34.454,2016-03-15 05:58:34.454
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021514554,37.505778,139.928582,2,0.377,0.604,9.834,2016-03-15 05:58:34.554000+00:00,2016-03-15 14:58:34.554000+09:00,2016-03-15 14:58:34.554,2016-03-15 05:58:34.554
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021514654,37.505778,139.928582,2,0.371,0.59,9.835,2016-03-15 05:58:34.654000+00:00,2016-03-15 14:58:34.654000+09:00,2016-03-15 14:58:34.654,2016-03-15 05:58:34.654
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021514754,37.505778,139.928582,2,0.378,0.604,9.816,2016-03-15 05:58:34.754000+00:00,2016-03-15 14:58:34.754000+09:00,2016-03-15 14:58:34.754,2016-03-15 05:58:34.754
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021514854,37.505778,139.928582,2,0.369,0.603,9.848,2016-03-15 05:58:34.854000+00:00,2016-03-15 14:58:34.854000+09:00,2016-03-15 14:58:34.854,2016-03-15 05:58:34.854
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021514954,37.505778,139.928582,2,0.382,0.611,9.8,2016-03-15 05:58:34.954000+00:00,2016-03-15 14:58:34.954000+09:00,2016-03-15 14:58:34.954,2016-03-15 05:58:34.954
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021515054,37.505778,139.928582,2,0.377,0.604,9.844,2016-03-15 05:58:35.054000+00:00,2016-03-15 14:58:35.054000+09:00,2016-03-15 14:58:35.054,2016-03-15 05:58:35.054
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021515154,37.505778,139.928582,2,0.385,0.614,9.795,2016-03-15 05:58:35.154000+00:00,2016-03-15 14:58:35.154000+09:00,2016-03-15 14:58:35.154,2016-03-15 05:58:35.154
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021515254,37.505778,139.928582,2,0.38,0.605,9.838,2016-03-15 05:58:35.254000+00:00,2016-03-15 14:58:35.254000+09:00,2016-03-15 14:58:35.254,2016-03-15 05:58:35.254
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021515354,37.505778,139.928582,2,0.38,0.609,9.805,2016-03-15 05:58:35.354000+00:00,2016-03-15 14:58:35.354000+09:00,2016-03-15 14:58:35.354,2016-03-15 05:58:35.354
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021515454,37.505778,139.928582,2,0.38,0.611,9.84,2016-03-15 05:58:35.454000+00:00,2016-03-15 14:58:35.454000+09:00,2016-03-15 14:58:35.454,2016-03-15 05:58:35.454
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021515554,37.505778,139.928582,2,0.376,0.607,9.822,2016-03-15 05:58:35.554000+00:00,2016-03-15 14:58:35.554000+09:00,2016-03-15 14:58:35.554,2016-03-15 05:58:35.554
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021515654,37.505778,139.928582,2,0.383,0.618,9.839,2016-03-15 05:58:35.654000+00:00,2016-03-15 14:58:35.654000+09:00,2016-03-15 14:58:35.654,2016-03-15 05:58:35.654
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021515764,37.505778,139.928582,2,0.375,0.608,9.826,2016-03-15 05:58:35.764000+00:00,2016-03-15 14:58:35.764000+09:00,2016-03-15 14:58:35.764,2016-03-15 05:58:35.764
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021515854,37.505778,139.928582,2,0.373,0.616,9.823,2016-03-15 05:58:35.854000+00:00,2016-03-15 14:58:35.854000+09:00,2016-03-15 14:58:35.854,2016-03-15 05:58:35.854
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021515954,37.505778,139.928582,2,0.367,0.597,9.833,2016-03-15 05:58:35.954000+00:00,2016-03-15 14:58:35.954000+09:00,2016-03-15 14:58:35.954,2016-03-15 05:58:35.954
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021516054,37.505778,139.928582,2,0.38,0.609,9.799,2016-03-15 05:58:36.054000+00:00,2016-03-15 14:58:36.054000+09:00,2016-03-15 14:58:36.054,2016-03-15 05:58:36.054
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021516154,37.505778,139.928582,2,0.374,0.595,9.843,2016-03-15 05:58:36.154000+00:00,2016-03-15 14:58:36.154000+09:00,2016-03-15 14:58:36.154,2016-03-15 05:58:36.154
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021516254,37.505778,139.928582,2,0.375,0.603,9.801,2016-03-15 05:58:36.254000+00:00,2016-03-15 14:58:36.254000+09:00,2016-03-15 14:58:36.254,2016-03-15 05:58:36.254
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021516354,37.505778,139.928582,2,0.367,0.595,9.86,2016-03-15 05:58:36.354000+00:00,2016-03-15 14:58:36.354000+09:00,2016-03-15 14:58:36.354,2016-03-15 05:58:36.354
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021516454,37.505778,139.928582,2,0.371,0.602,9.804,2016-03-15 05:58:36.454000+00:00,2016-03-15 14:58:36.454000+09:00,2016-03-15 14:58:36.454,2016-03-15 05:58:36.454
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021516554,37.505778,139.928582,2,0.373,0.609,9.841,2016-03-15 05:58:36.554000+00:00,2016-03-15 14:58:36.554000+09:00,2016-03-15 14:58:36.554,2016-03-15 05:58:36.554
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021516654,37.505778,139.928582,2,0.379,0.602,9.806,2016-03-15 05:58:36.654000+00:00,2016-03-15 14:58:36.654000+09:00,2016-03-15 14:58:36.654,2016-03-15 05:58:36.654
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021516754,37.505778,139.928582,2,0.382,0.612,9.815,2016-03-15 05:58:36.754000+00:00,2016-03-15 14:58:36.754000+09:00,2016-03-15 14:58:36.754,2016-03-15 05:58:36.754
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021516854,37.505778,139.928582,2,0.385,0.597,9.799,2016-03-15 05:58:36.854000+00:00,2016-03-15 14:58:36.854000+09:00,2016-03-15 14:58:36.854,2016-03-15 05:58:36.854
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021516954,37.505778,139.928582,2,0.391,0.612,9.792,2016-03-15 05:58:36.954000+00:00,2016-03-15 14:58:36.954000+09:00,2016-03-15 14:58:36.954,2016-03-15 05:58:36.954
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021517054,37.505778,139.928582,2,0.378,0.602,9.828,2016-03-15 05:58:37.054000+00:00,2016-03-15 14:58:37.054000+09:00,2016-03-15 14:58:37.054,2016-03-15 05:58:37.054
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021517154,37.505778,139.928582,2,0.387,0.615,9.805,2016-03-15 05:58:37.154000+00:00,2016-03-15 14:58:37.154000+09:00,2016-03-15 14:58:37.154,2016-03-15 05:58:37.154
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021517254,37.505778,139.928582,2,0.374,0.602,9.852,2016-03-15 05:58:37.254000+00:00,2016-03-15 14:58:37.254000+09:00,2016-03-15 14:58:37.254,2016-03-15 05:58:37.254
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021517354,37.505778,139.928582,2,0.382,0.611,9.811,2016-03-15 05:58:37.354000+00:00,2016-03-15 14:58:37.354000+09:00,2016-03-15 14:58:37.354,2016-03-15 05:58:37.354
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021517454,37.505778,139.928582,2,0.377,0.604,9.85,2016-03-15 05:58:37.454000+00:00,2016-03-15 14:58:37.454000+09:00,2016-03-15 14:58:37.454,2016-03-15 05:58:37.454
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021517554,37.505778,139.928582,2,0.379,0.611,9.814,2016-03-15 05:58:37.554000+00:00,2016-03-15 14:58:37.554000+09:00,2016-03-15 14:58:37.554,2016-03-15 05:58:37.554
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021517654,37.505778,139.928582,2,0.382,0.614,9.843,2016-03-15 05:58:37.654000+00:00,2016-03-15 14:58:37.654000+09:00,2016-03-15 14:58:37.654,2016-03-15 05:58:37.654
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021517754,37.505778,139.928582,2,0.38,0.601,9.814,2016-03-15 05:58:37.754000+00:00,2016-03-15 14:58:37.754000+09:00,2016-03-15 14:58:37.754,2016-03-15 05:58:37.754
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021517854,37.505778,139.928582,2,0.383,0.612,9.834,2016-03-15 05:58:37.854000+00:00,2016-03-15 14:58:37.854000+09:00,2016-03-15 14:58:37.854,2016-03-15 05:58:37.854
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021517954,37.505778,139.928582,2,0.377,0.594,9.828,2016-03-15 05:58:37.954000+00:00,2016-03-15 14:58:37.954000+09:00,2016-03-15 14:58:37.954,2016-03-15 05:58:37.954
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021518054,37.505778,139.928582,2,0.379,0.605,9.825,2016-03-15 05:58:38.054000+00:00,2016-03-15 14:58:38.054000+09:00,2016-03-15 14:58:38.054,2016-03-15 05:58:38.054
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021518154,37.505778,139.928582,2,0.374,0.593,9.839,2016-03-15 05:58:38.154000+00:00,2016-03-15 14:58:38.154000+09:00,2016-03-15 14:58:38.154,2016-03-15 05:58:38.154
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021518254,37.505778,139.928582,2,0.38,0.606,9.812,2016-03-15 05:58:38.254000+00:00,2016-03-15 14:58:38.254000+09:00,2016-03-15 14:58:38.254,2016-03-15 05:58:38.254
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021518354,37.505778,139.928582,2,0.376,0.601,9.852,2016-03-15 05:58:38.354000+00:00,2016-03-15 14:58:38.354000+09:00,2016-03-15 14:58:38.354,2016-03-15 05:58:38.354
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021518454,37.505778,139.928582,2,0.377,0.603,9.804,2016-03-15 05:58:38.454000+00:00,2016-03-15 14:58:38.454000+09:00,2016-03-15 14:58:38.454,2016-03-15 05:58:38.454
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021518554,37.505778,139.928582,2,0.37,0.606,9.854,2016-03-15 05:58:38.554000+00:00,2016-03-15 14:58:38.554000+09:00,2016-03-15 14:58:38.554,2016-03-15 05:58:38.554
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021518654,37.505778,139.928582,2,0.375,0.6,9.805,2016-03-15 05:58:38.654000+00:00,2016-03-15 14:58:38.654000+09:00,2016-03-15 14:58:38.654,2016-03-15 05:58:38.654
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021518754,37.505778,139.928582,2,0.376,0.614,9.857,2016-03-15 05:58:38.754000+00:00,2016-03-15 14:58:38.754000+09:00,2016-03-15 14:58:38.754,2016-03-15 05:58:38.754
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021518854,37.505778,139.928582,2,0.377,0.602,9.825,2016-03-15 05:58:38.854000+00:00,2016-03-15 14:58:38.854000+09:00,2016-03-15 14:58:38.854,2016-03-15 05:58:38.854
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021518954,37.505778,139.928582,2,0.38,0.612,9.844,2016-03-15 05:58:38.954000+00:00,2016-03-15 14:58:38.954000+09:00,2016-03-15 14:58:38.954,2016-03-15 05:58:38.954
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021519054,37.505778,139.928582,2,0.371,0.604,9.84,2016-03-15 05:58:39.054000+00:00,2016-03-15 14:58:39.054000+09:00,2016-03-15 14:58:39.054,2016-03-15 05:58:39.054
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021519154,37.505778,139.928582,2,0.376,0.614,9.814,2016-03-15 05:58:39.154000+00:00,2016-03-15 14:58:39.154000+09:00,2016-03-15 14:58:39.154,2016-03-15 05:58:39.154
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021519254,37.505778,139.928582,2,0.368,0.605,9.853,2016-03-15 05:58:39.254000+00:00,2016-03-15 14:58:39.254000+09:00,2016-03-15 14:58:39.254,2016-03-15 05:58:39.254
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021519354,37.505778,139.928582,2,0.38,0.61,9.8,2016-03-15 05:58:39.354000+00:00,2016-03-15 14:58:39.354000+09:00,2016-03-15 14:58:39.354,2016-03-15 05:58:39.354
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021519454,37.505778,139.928582,2,0.369,0.599,9.845,2016-03-15 05:58:39.454000+00:00,2016-03-15 14:58:39.454000+09:00,2016-03-15 14:58:39.454,2016-03-15 05:58:39.454
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021519554,37.505778,139.928582,2,0.368,0.604,9.822,2016-03-15 05:58:39.554000+00:00,2016-03-15 14:58:39.554000+09:00,2016-03-15 14:58:39.554,2016-03-15 05:58:39.554
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021519654,37.505778,139.928582,2,0.371,0.603,9.854,2016-03-15 05:58:39.654000+00:00,2016-03-15 14:58:39.654000+09:00,2016-03-15 14:58:39.654,2016-03-15 05:58:39.654
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021519754,37.505778,139.928582,2,0.367,0.599,9.821,2016-03-15 05:58:39.754000+00:00,2016-03-15 14:58:39.754000+09:00,2016-03-15 14:58:39.754,2016-03-15 05:58:39.754
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021519854,37.505778,139.928582,2,0.377,0.604,9.849,2016-03-15 05:58:39.854000+00:00,2016-03-15 14:58:39.854000+09:00,2016-03-15 14:58:39.854,2016-03-15 05:58:39.854
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021519954,37.505778,139.928582,2,0.373,0.599,9.829,2016-03-15 05:58:39.954000+00:00,2016-03-15 14:58:39.954000+09:00,2016-03-15 14:58:39.954,2016-03-15 05:58:39.954
ecoron01,20160315_133907,2016/03/15 13:39:07,1458021520054,37.505778,139.928582,2,0.379,0.604,9.832,2016-03-15 05:58:40.054000+00:00,2016-03-15 14:58:40.054000+09:00,2016-03-15 14:58:40.054,2016-03-15 05:58:40.054
