u,v,key,length_m,accident_count
1841037307,1841037267,0,22.473000000000003,0
1841037307,1516402510,0,304.12800000000004,0
1516402515,1516402510,0,127.696,0
1516402515,1516402516,0,26.27,0
1516402515,518693201,0,295.25,0
1516402516,3779290856,0,68.204,0
3779290856,1516402501,0,27.779,0
3779290856,4105501474,0,74.28699999999999,0
1516402522,1996511189,0,91.628,0
1516402522,1996511193,0,210.593,0
1516402522,5424119366,0,144.542,0
1516402522,2005882414,0,191.373,0
1996511189,1996511185,0,87.651,0
1996511189,1516402522,0,91.628,0
1996511189,1996511190,0,152.362,0
1996511193,1996511191,0,77.828,0
1996511193,1516402522,0,210.593,0
5424119366,1996511201,0,238.804,0
5424119366,1516402522,0,144.542,0
5424119366,12192114513,0,113.99799999999999,0
1516402528,1996511193,0,18.441,0
1516402528,5424119376,0,6.12,0
5424119376,1516402528,0,6.12,0
5424119376,1516402548,0,147.256,0
5424119376,5424119371,0,363.865,0
6427829036,5350809318,0,101.022,0
6427829036,1516402540,0,10.265,0
6427829036,2005882416,0,236.988,0
1516402572,5350850744,0,9.589,0
1516402572,1996511196,0,51.166000000000004,0
1516402572,1994703674,0,156.313,0
1516402543,3779301858,0,152.64499999999998,0
3779301858,1516402516,0,49.562,0
3779301858,1516402515,0,40.443,0
1516402555,1834162149,0,156.029,0
1834162149,1996511199,0,145.29,0
1834162149,1994703693,0,155.161,0
1834162149,1516402555,0,156.029,0
1834162149,1996511197,0,176.9,0
3779301877,1516402567,0,11.215,0
3779301877,1841038378,0,146.619,0
3779301877,1996826241,0,62.483999999999995,0
5350850744,1516402572,0,9.589,0
5350850744,1834162139,0,52.564,0
5350850744,6427829036,0,206.65800000000002,0
1996511196,1516402572,0,51.166000000000004,0
1996511196,1996511198,0,105.38,0
1994703674,1994703675,0,10.595,0
1994703674,1994703679,0,50.821,0
1994703674,2005879799,0,153.162,0
1996511199,1516402582,0,97.527,0
1996511199,1834162149,0,145.29,0
1996511199,1994703696,0,156.101,0
4907176907,1996511203,0,40.879,0
4907176907,1516402582,0,116.12899999999999,0
4907176907,4907176906,0,111.234,0
2007803321,1834162131,0,66.704,0
2007803321,1516402582,0,603.901,0
2007803321,2007803310,0,64.784,0
1516402602,2005879827,0,47.236,0
1516402602,2005879794,0,82.73700000000001,0
1516402602,2558131634,0,77.891,0
2005879827,5110563489,0,32.302,0
2005879827,2005879828,0,82.209,0
2005879827,2005879823,0,67.851,0
2005879794,2005879791,0,84.435,0
2005879794,2005879776,0,54.17,0
2005879794,1516402602,0,82.737,0
2558131634,2005879795,0,33.619,0
2558131634,2005879783,0,54.776,0
2558131634,1516402602,0,77.891,0
2558131634,2005879828,0,52.748999999999995,0
1516402605,1516402619,0,45.022,0
1516402605,2005879829,0,64.905,0
1516402605,2005879835,0,87.835,0
1516402619,2558131648,0,9.476,0
1516402619,2005879840,0,60.683,0
2005879829,2558131637,0,94.16,0
2005879829,1516402605,0,64.905,0
2005879829,2005879823,0,47.353,0
2005879835,2005879837,0,27.443,0
2005879835,1516402605,0,87.835,0
2005879835,2005879828,0,52.939,0
1516402618,1516402617,0,13.752,0
1516402618,2046235438,0,79.397,0
1516402618,429484759,0,623.008,0
1516402618,6274189202,0,138.869,0
2005884224,6285794532,0,17.197,0
2005884224,2005884229,0,62.955,0
4077078418,1516402617,0,68.227,0
4077078418,2006319720,0,67.137,0
4077078418,6285794532,0,147.336,0
2558131648,1516402619,0,9.476,0
2558131648,2558131651,0,29.249000000000002,0
2558131648,2558131662,0,45.772999999999996,0
2005879840,1516402619,0,60.683,0
2005879840,2558131650,0,63.493,0
2005879840,2558131642,0,33.371,0
2005879840,2558131658,0,26.65,0
1516402622,2558131650,0,32.338,0
1516402622,2558131652,0,42.888,0
1516402622,2558131669,0,45.138,0
2558131650,2005879840,0,63.493,0
2558131650,1516402622,0,32.338,0
2558131650,2558131678,0,65.069,0
2558131652,1516402622,0,42.888,0
2558131652,6483409157,0,35.599,0
2558131652,2558131673,0,44.473,0
2558131669,1516402622,0,45.138,0
2558131669,2558131681,0,13.467,0
2558131669,2558131684,0,57.319,0
1516402623,6483409157,0,36.946,0
1516402623,5350850739,0,47.265,0
1516402623,6483409159,0,17.527,0
6483409157,2558131652,0,35.599,0
6483409157,1516402623,0,36.946,0
6483409157,6483409159,0,52.055,0
5350850739,1516402623,0,47.265,0
5350850739,412441307,0,45.748000000000005,0
6483409159,2558131641,0,34.061,0
6483409159,6483409157,0,52.055,0
4910168935,4089096240,0,157.91799999999998,0
4910168935,2558131711,0,85.013,0
2558131705,2558131707,0,67.339,0
2558131705,2005879879,0,47.061,0
2558131705,1516402647,0,67.179,0
2558131705,2558131722,0,35.65,0
1516402667,4907176931,0,38.414,0
1516402667,1516402673,0,85.572,0
4907176931,2005879909,0,25.823,0
4907176931,1516402667,0,38.414,0
4907176931,5597387651,0,83.464,0
1516402673,1516402669,0,17.245,0
1516402673,1833435001,0,51.515,0
1516402673,2005879914,0,53.268,0
1516402669,1516402673,0,17.245,0
1516402669,2571265185,0,36.857,0
1516402669,1833813899,0,150.899,0
2571265185,2571265183,0,51.4,0
2571265185,288188188,0,268.617,0
1833813899,2005879854,0,154.79500000000002,0
1833813899,1516402669,0,150.899,0
1833813899,2005884210,0,43.164,0
1833435001,1516402676,0,64.021,0
1833435001,3579603563,0,77.20700000000001,0
2005879914,2005879942,0,56.029,0
2005879914,2558131756,0,65.443,0
2005879914,5873217151,0,25.028,0
2005879914,1516402673,0,53.268,0
1516402674,1833434988,0,25.336,0
1516402674,2048306777,0,73.996,0
1516402674,2006319825,0,112.264,0
1833434988,1516402674,0,25.336,0
1833434988,2008231821,0,782.7230000000002,0
1833434988,1834162190,0,282.206,0
2048306777,2048306826,0,37.870999999999995,0
2048306777,6898078742,0,27.112,0
2048306777,1516402674,0,73.99600000000001,0
2006319825,2006319968,0,94.928,0
2006319825,1516402665,0,88.468,0
1516402676,3579603563,0,11.641,0
1516402676,2558131753,0,51.629,0
3579603563,2558131757,0,17.439,0
3579603563,1516402676,0,11.641,0
3579603563,3579603562,0,52.297,0
3579603563,1833435001,0,77.20700000000001,0
2558131753,3579603562,0,13.418,0
2558131753,1516402685,0,163.773,0
1516402685,4073651566,0,13.71,0
1516402685,1516402699,0,135.496,0
4073651566,1516402685,0,13.71,0
4073651566,2558131811,0,59.376000000000005,0
4073651566,2558131760,0,75.519,0
1516402699,4171834090,0,68.485,0
1516402699,4171834097,0,80.58500000000001,0
4171834097,4171833688,0,37.439,0
4171834097,4171834098,0,62.9,0
4681364668,1257644580,0,74.743,0
4681364668,4681364667,0,39.149,0
1833640691,1833640215,0,375.317,0
1833640691,1516402729,0,56.723000000000006,0
1833640691,1783624660,0,170.01300000000003,0
1522517803,10958840774,0,8.556,0
1522517803,2093250853,0,319.478,2
1522517803,1492991050,0,171.56900000000002,8
10958840774,1522517803,0,8.556,1
10958840774,10958840773,0,109.304,2
2093250853,2093251329,0,468.31600000000003,1
2093250853,1522517803,0,319.478,2
2093250853,2093250146,0,928.6879999999999,0
1522517809,1482260009,0,4279.347,1
1522517865,1522517939,0,586.152,1
1522517865,1522517809,0,741.7349999999999,0
1522517938,1522517846,0,717.3730000000002,0
1522517938,1522517809,0,585.14,0
4640153599,4640135867,0,1240.6359999999995,0
4640153599,1482304573,0,693.8029999999999,0
1522517989,9859801621,0,256.024,0
1522517989,1522517962,0,358.113,0
1522517989,9859801643,0,265.126,0
2093251329,1522517962,0,783.19,1
2093251329,2093250853,0,468.31600000000003,0
2093251329,2093251475,0,165.24,0
9859801621,3110773634,0,195.937,1
9859801621,1522517989,0,256.024,0
9859801621,9859801643,0,342.01300000000003,0
3110773634,1523224818,0,326.638,0
3110773634,9859801621,0,195.937,0
3110773634,3110773615,0,87.685,0
1523224764,1523224782,0,14.524,0
1523224764,1523224818,0,47.424,1
1523224764,1523224623,0,123.218,0
1539352884,2173207655,0,26.333,0
1539352884,1583516107,0,67.88,0
1539352884,4409281926,0,14.856,0
2173207655,1539352884,0,26.333,0
2173207655,4409281930,0,10.876,0
2173207655,2173207665,0,149.999,0
1583516107,2173207646,0,26.427,0
1583516107,5094681572,0,192.598,0
4409281926,1583515990,0,72.813,0
4409281926,1539352884,0,14.856,0
4409281926,4414451575,0,61.668,0
4409281926,2176936652,0,53.532,0
1733820127,1842368553,0,1045.2129999999997,0
1733820127,6425680231,0,133.483,0
1733820127,1539352898,0,641.3739999999999,1
1259447859,1539352898,0,3916.7329999999993,4
1259447859,4746867222,0,127.10900000000001,3
1733820760,6433917994,0,58.117,0
1733820760,6427774506,0,163.131,0
1733820760,1539352898,0,82.39999999999999,0
1583486632,1583486640,0,53.763000000000005,0
1583486632,1583486649,0,66.932,0
1568522287,1568522275,0,137.701,0
1568522287,1568522290,0,81.247,0
1568522287,1583486695,0,51.777,0
1568522290,5515370689,0,44.727000000000004,0
1568522290,1568522287,0,81.247,0
1568522290,1583486744,0,47.285,0
1583486695,1583486697,0,13.506,0
1583486695,1568522287,0,51.777,0
1583486695,1583486714,0,47.916000000000004,0
5515370689,5515370688,0,113.977,0
5515370689,5515370688,1,15.008,0
1583486744,1568522306,0,119.566,0
1583486744,1568522290,0,47.285,0
1568522306,1583486744,0,119.566,0
1568522306,1602961313,0,93.551,0
1602961313,1568522306,0,93.551,0
1602961313,1583486861,0,66.062,0
1602961313,6150641328,0,148.336,0
1602961313,1583486785,0,87.435,0
1583486640,402315604,0,143.43099999999998,0
1583486649,1583486697,0,69.022,0
1583486697,1583486710,0,54.774,0
1583486697,1583486695,0,13.506,0
1583486684,1583486640,0,67.027,0
1583486684,1583486649,0,53.951,0
1583486692,1583486719,0,68.923,0
1583486692,1583486684,0,57.852000000000004,0
1583486719,4571258484,0,38.821,0
1583486719,1583486716,0,8.508,0
1583486719,1583486692,0,68.923,0
1583486714,1583486744,0,53.394000000000005,0
1583486710,1583486716,0,49.185,0
1583486710,1583486697,0,54.774,0
1583486710,1583486684,0,68.748,0
1583486736,5479317748,0,68.829,0
1583486736,1583486779,0,141.655,0
1583486740,1583486758,0,60.102,0
1583486740,4571258484,0,45.677,0
1583486740,1583486707,0,68.6,0
1583486740,1583486785,0,71.118,0
1583486716,1583486719,0,8.508,0
1583486716,1583486710,0,49.185,0
1583486716,4571258547,0,38.314,0
4571258547,1583486745,0,9.1,0
4571258547,4571258484,0,86.978,0
4571258484,1583486719,0,38.821,0
4571258484,1583486740,0,45.67699999999999,0
4571258484,4571258547,0,86.97800000000001,0
1583486726,1583486714,0,68.874,0
1583486726,1583486710,0,47.867000000000004,0
5479317748,1583486835,0,117.66100000000002,0
5479317748,1583486758,0,80.292,0
1583486779,1583486739,0,67.208,0
1583486779,1583486835,0,74.876,0
1583486758,5479317748,0,80.292,0
1583486758,1583486740,0,60.102000000000004,0
1583486785,1583486756,0,93.135,0
1583486785,1583486740,0,71.118,0
1583486785,1602961313,0,87.435,0
1583486745,1583486726,0,48.328,0
1583486745,1583486756,0,23.2,0
1583486756,1583486726,0,71.035,0
1583486756,1568522306,0,64.102,0
1583486835,1583486779,0,74.876,0
1583486835,4594323269,0,299.504,0
1583486835,5479317748,0,117.661,0
1583486821,1583486785,0,59.666,0
1583486821,1583486758,0,71.20700000000001,0
4594323269,6150641328,0,122.725,0
4594323269,1583486835,0,299.504,0
4594323269,1583486861,0,15.644,0
1583486861,1602961313,0,66.062,0
1583486861,1583486821,0,104.74799999999999,0
1583486861,4594323269,0,15.644,0
6114233566,1583486907,0,14.89,0
1583513232,1583513235,0,105.094,0
1583513232,1583513235,1,468.18499999999995,0
1583513232,1583513240,0,161.659,0
1583513235,1583513232,0,105.094,0
1583513235,1583513232,1,468.185,0
1583513235,1583513245,0,231.082,0
1583513240,1583513234,0,47.885,0
1583513240,1583513232,0,161.659,0
1583513240,3777860996,0,330.774,0
1583513233,1583513234,0,67.277,0
1583513234,1583513233,0,67.277,0
1583513234,1583513240,0,47.885,0
1583513234,1583513246,0,355.174,0
1583513246,3777860998,0,132.881,0
1583513246,1583513234,0,355.17400000000004,0
1583513246,5743436177,0,357.823,0
1583513245,1583513235,0,231.082,0
1583513245,1583513247,0,129.007,0
1583513245,1583513249,0,159.861,0
3777860996,1583513249,0,10.889,0
3777860996,1583513240,0,330.774,0
3777860996,1583513245,0,160.441,0
1583513247,1583513256,0,191.019,0
1583513247,1583513257,0,218.218,0
1583513247,1583513245,0,129.007,0
1583513249,1583513250,0,59.654,0
1583513249,3777860996,0,10.889,0
3777860998,1583513251,0,10.403,0
3777860998,3777860996,0,111.777,0
3777860998,1583513246,0,132.881,0
5743436177,1583513246,0,357.823,0
1583513256,1583513247,0,191.019,0
1583513256,3777860999,0,7.234,0
1583513256,3777860999,1,412.554,0
1583513257,1583513272,0,193.395,0
1583513257,1583513247,0,218.218,0
1583513257,1583513277,0,247.873,0
1583513257,1583513250,0,121.784,0
1583513250,1583513251,0,51.967,0
1583513250,1583513257,0,121.784,0
1583513251,1583513262,0,194.406,0
1583513251,3777860998,0,10.403,0
1583513262,3777861000,0,11.848,0
1583513262,1583513297,0,298.29,0
1583513262,1583513277,0,123.824,0
3777860999,1583513256,0,7.234,0
3777860999,1583513274,0,202.871,0
3777860999,3777861001,0,217.125,0
1583513272,3777861001,0,6.964,0
1583513272,1583513257,0,193.395,0
1583513272,1583513256,0,216.926,0
1583513277,1583513257,0,247.873,0
1583513277,1583513262,0,123.824,0
1583513277,1583513305,0,199.029,0
1583513258,1583513274,0,208.845,0
1583513274,3777860999,0,202.871,0
1583513274,1583513258,0,208.845,0
1583513274,1583513319,0,217.541,0
1583513274,1583513319,1,732.39,0
1583513260,1583513267,0,61.58,0
1583513260,2006752660,0,91.261,0
1583513260,2006752660,1,281.61400000000003,0
1583513267,1583513260,0,61.58,0
1583513267,1583513285,0,388.283,0
1583513267,1583513264,0,133.219,0
2006752660,1583513260,0,91.261,0
2006752660,1583513260,1,281.61400000000003,0
2006752660,1583513264,0,2.847,0
3777861000,1583513262,0,11.848,0
3777861000,3777860998,0,193.963,0
1583513297,7911753158,0,12.672,0
1583513297,325609628,0,318.687,0
1583513264,1583513285,0,178.612,0
1583513264,2006752660,0,2.847,0
1583513264,1583513267,0,133.219,0
1583513285,1583513264,0,178.612,0
1583513285,1583513301,0,72.864,0
1583513285,1583513267,0,388.28299999999996,0
3777861001,1583513272,0,6.964,0
3777861001,1583513319,0,204.46300000000002,0
3777861001,3777861012,0,210.71800000000002,0
1583513319,1583513274,0,217.541,0
1583513319,1583513274,1,732.39,0
1583513319,3777861001,0,204.463,0
1583513319,1583513359,0,202.92600000000002,0
1583513305,1583513272,0,210.95,0
1583513305,3777861012,0,8.606,0
1583513305,1583513277,0,199.029,0
1583513301,1583513285,0,72.864,0
1583513301,3777861010,0,24.192999999999998,0
7911753158,3777861010,0,7.926,0
7911753158,7911753182,0,18.489,0
3777861010,3777861000,0,304.706,0
3777861012,3777861015,0,7.483,0
3777861012,1583513359,0,202.473,0
3777861015,3777861021,0,39.265,0
3777861015,1791332603,0,165.738,0
1583513359,1583513359,0,605.4409999999999,0
1583513359,1583513359,1,605.4409999999999,0
1583513359,1583513319,0,202.92600000000002,0
1583513322,1583513307,0,40.53,0
1583513322,361429191,0,617.0070000000001,0
1583513404,1583513425,0,145.374,0
1583513404,1583513375,0,171.66,0
1583513404,1583513357,0,515.2130000000001,0
1583513413,1583513446,0,119.672,0
1583513413,1583513446,1,93.046,0
1583513413,1583513429,0,119.862,0
1583513446,1583513413,0,119.672,0
1583513446,1583513413,1,93.04599999999999,0
1583513446,1583513454,0,28.535,0
1583513446,1583513429,0,160.528,0
1583513429,1583513425,0,23.849,0
1583513429,1583513413,0,119.86200000000001,0
1583513429,1583513446,0,160.528,0
1583513475,1583513472,0,31.37,0
1583513475,325609536,0,278.275,0
1583513475,1583513787,0,1030.9669999999999,0
1583513480,6731816333,0,214.854,0
7773351392,1583513603,0,52.457,0
7773351392,1583513639,0,62.31,0
7773351392,6365421627,0,87.21199999999999,0
6365421619,1583513653,0,34.136,0
6365421619,6365421620,0,25.012,0
6365421619,1583513603,0,68.134,0
1583513639,7773351392,0,62.31,0
1583513639,6365421626,0,38.465,0
1583513639,3777866985,0,110.286,0
6365421626,1583513639,0,38.465,0
6365421626,1583513663,0,67.917,0
6365421626,6365421625,0,28.812,0
1583513653,6365421619,0,34.136,0
1583513653,6365421615,0,24.584,0
1583513653,6365421627,0,25.35,0
6365421615,1583513653,0,24.584,0
6365421615,6365421629,0,43.894,0
6365421615,6365421621,0,23.975,0
6365421627,6365421628,0,66.779,0
6365421627,1583513653,0,25.35,0
6365421627,7773351392,0,87.21199999999999,0
1583513663,6365421626,0,67.917,0
1583513663,6365421630,0,6.745,0
1583513663,6365421596,0,102.612,0
6365421630,1583513663,0,6.745,0
6365421630,1583513721,0,65.293,0
6365421630,6365421628,0,64.801,0
6365421596,3777866985,0,73.212,0
6365421596,1583513663,0,102.612,0
1583513703,6071952515,0,146.041,0
1583513703,6071952507,0,131.024,0
1583513703,1583513718,0,82.284,0
6071952515,4165639294,0,112.539,0
6071952515,7765623205,0,25.7,0
6071952515,1583513703,0,146.041,0
6071952507,1583513703,0,131.024,0
6071952507,6071952519,0,394.373,0
6071952507,1583513718,0,121.62,0
1583513718,6071952519,0,119.41,0
1583513718,7765623195,0,26.907,0
1583513718,1583513703,0,82.284,0
1583513718,6071952507,0,121.62,0
1583513706,1583513721,0,84.011,0
1583513706,7773351354,0,44.064,0
1583513706,1583513727,0,52.861,0
1583513706,6365421624,0,55.894999999999996,0
1583513721,6365421603,0,42.573,0
1583513721,1583513706,0,84.011,0
1583513721,6365421635,0,83.75999999999999,0
1583513721,6365421630,0,65.293,0
7773351354,7780239540,0,3.341,0
7773351354,7773351353,0,68.437,0
7773351354,1583513706,0,44.064,0
1583513727,6365421635,0,71.519,0
1583513727,6365421636,0,17.23,0
1583513727,1583513706,0,52.861,0
6365421624,6365421629,0,9.995,0
6365421624,6365421623,0,27.78,0
6365421624,1583513706,0,55.894999999999996,0
6071952519,1583513718,0,119.41,0
6071952519,1583513789,0,79.98500000000001,0
6071952519,6071952507,0,394.37300000000005,0
6071952519,6071952516,0,216.192,0
7765623195,1583513718,0,26.907,0
7765623195,7765623203,0,141.522,0
7765623195,7765623208,0,39.319,0
6365421603,1583513721,0,42.573,0
6365421603,3777866986,0,62.896,0
6365421603,3777866987,0,129.552,0
6365421635,1583513752,0,11.895,0
6365421635,1583513727,0,71.519,0
6365421635,1583513721,0,83.75999999999999,0
6365421636,1583513754,0,30.772,0
6365421636,1583513727,0,17.23,0
6365421636,7773351353,0,48.052,0
11252408855,325609709,0,43.995,0
11252408855,325609710,0,26.349,0
1583513754,7773351352,0,48.389,0
1583513754,7773146379,0,16.654,0
1583513754,6365421636,0,30.772,0
7773146379,1583513754,0,16.654,0
7773146379,6365421597,0,17.36,0
7773146379,7773146378,0,107.895,0
1583513760,4165639294,0,19.949,0
1583513760,7768765643,0,228.13600000000002,0
1583513760,8553723600,0,135.497,0
4165639294,1583513760,0,19.949,0
4165639294,1583513760,1,354.334,0
4165639294,6071952515,0,112.539,0
7768765643,4165639274,0,103.01,0
7768765643,1583513760,0,228.136,0
7768765643,11062592147,0,26.951,0
8553723600,11062592163,0,21.026,0
8553723600,1583513862,0,136.47899999999998,0
1583513789,4165639578,0,121.207,0
1583513789,1583513856,0,307.316,0
1583513789,6071952519,0,79.985,0
1583513789,4165639306,0,295.653,0
4165639578,1583513895,0,119.385,0
4165639578,1583513789,0,121.207,0
4165639578,4165639306,0,186.252,0
1583513856,1583513862,0,16.316,0
1583513856,1583513789,0,307.31600000000003,0
1583513856,6071952518,0,79.267,0
4165639306,4165639578,0,186.252,0
