u,v,freq
1638909009,3815281298,28.0
3815281298,1638908887,150.0
3815281077,3815281073,232.0
3815281073,3815281062,225.0
3815281062,3664705738,231.0
3664705738,1638908844,210.0
1638908844,1638908836,274.0
1638908836,1638908828,312.5
1638908828,1830362479,269.0
1830362479,4086918028,251.0
4086918028,4358609722,223.5
4358609722,1638909068,173.5
1638909068,1638909056,58.5
1638908658,5669568833,13.0
5669568833,1638908664,15.0
1638908664,5669568831,23.0
1911301286,1911301285,19.0
1911301285,1911301280,109.0
1911301280,1639378613,120.0
532934191,2916813792,91.5
2916813792,2660883552,96.5
2660883552,2660883556,164.5
2660883556,4007847831,187.0
5314257004,5314257003,5.0
1911019911,1911019917,58.0
2409431628,2409431627,29.5
2409431627,2184963103,86.5
2184963103,2410538421,110.0
2410538421,2410538424,112.0
2410538424,1638909166,126.0
1638909166,3864402386,166.5
3864402386,3864402362,166.5
3864402362,2410538406,167.5
2410538406,2410538407,174.5
1638909057,3815281587,39.5
1886258582,1868192781,15.0
1868192781,1868192777,6.0
1868192777,1638908370,15.0
1638908845,1638908844,85.0
1638908844,1638908684,23.0
3752319333,1638908522,11.0
2177953822,4309797167,16.0
3835045538,3835045526,100.5
1638908524,1638908584,48.5
1638908584,1638908526,16.0
2642554964,5634115173,3.0
5634115173,1834782591,3.0
1834782591,1639385191,3.0
1639385191,1740247404,54.0
1740247404,1740253013,78.5
3846760676,1638909083,40.5
1638909083,1638909161,14.0
1638909161,3837014309,17.0
545645803,1834720184,35.5
1834720184,2660883552,69.0
3864149064,2410538419,14.0
3815483818,3815483816,214.5
3815483816,1638908385,204.0
1638908385,3752319279,125.0
1830362471,1830362479,50.0
2969589356,2969589228,7.0
3752319279,1638908385,45.0
1868192781,1868192783,27.5
1868192783,3864148538,39.5
3864148538,5669568825,7.0
3864149276,3864149678,41.5
3864149678,1638909040,41.5
1638909040,1638908991,41.5
1638908991,1638908872,75.0
1638908872,1638908864,298.0
1638908864,2409431639,302.0
2409431639,2410538408,307.0
1834734240,1834734248,3.0
1834734248,1834747569,3.0
1834747569,1834728310,6.0
1834728310,2672310540,56.0
2672310540,2672310547,57.0
2672310547,2672310576,73.0
2184963104,2184963095,10.0
3850418262,1638908991,51.5
3835045649,3835045538,25.0
3835045526,3835045727,89.5
3815281336,3838115448,62.5
3838115448,3815281178,191.5
4353509978,1638908227,85.5
1638908227,1638908178,85.5
1865221825,1865221823,25.0
1865221823,1868192786,31.0
1868192786,1911019917,36.0
2405399780,4406862632,22.0
2176631306,1638908588,37.5
1638908588,2405399784,34.5
2405399784,4309836533,45.5
4309836533,2409431644,75.0
3864148538,1868192782,94.5
1868192782,2176631307,101.5
2176631307,2176631305,110.5
1638909056,1638909057,96.5
1638909057,1740234344,96.5
1638908977,3815281336,18.0
3815281336,3815281587,124.0
3815281587,3846760673,51.5
5669568396,5669568395,4.0
1638908526,1638908452,6.0
1638909083,3815281607,5.0
3815281607,3864149669,26.5
4406862629,1638908579,39.5
2409431650,2409431619,19.0
2409431619,1638908880,95.5
1638908880,2176631514,120.0
2176631514,1638908872,195.5
2176631515,1638908864,2.0
2672717187,2672717194,10.0
3864148489,5669568395,34.0
1638908408,1638908452,25.0
1638908452,4353509977,16.0
4353509977,1638908209,16.0
2410538426,2410538396,8.0
2410538396,1638909172,1.0
1638909172,2177953822,9.0
1638908646,1638908522,42.5
1638908522,3752319333,42.5
3752319333,3752319332,48.5
3752319332,3835045538,58.5
2177953836,1638908894,106.5
1638908894,2177953831,195.0
5669568400,5669568398,3.0
5669568398,3864148489,16.0
2672717182,1834720154,35.5
3864148665,1638908553,11.0
1638908553,1638908579,14.0
1638908685,1638908646,49.0
1638909167,1638909056,67.0
1638909160,2409431634,14.0
2409431634,4002765764,25.0
4002765764,2409431637,92.0
2409431637,2409431622,244.0
2409431622,2409431638,251.0
1911019883,1911019875,58.0
1834764032,1834764030,21.0
2410538396,2409431642,79.5
2409431642,1911301263,79.5
1834747569,1834734248,73.0
1834734248,1834734254,73.0
2672310835,2672310547,12.0
4707481293,1834720218,5.0
1834728313,2672716973,4.0
1834764038,4020083977,9.0
4020083977,1834825256,5.0
1638908522,1638908524,9.0
3835045727,3835045526,4.0
1638908499,4086918028,4.0
2969675367,1639378613,19.0
1638908309,1638908317,7.0
3815281178,3815281155,58.5
1834728313,1834728303,23.5
1834728303,2670916397,23.5
2670916397,1834728300,23.5
1834728300,1834728310,46.0
2672310547,2672310835,23.5
2672310835,2672310844,24.5
1638908291,1889319865,6.0
2409431641,3864402386,3.0
1834747601,1834747569,44.5
2184963100,4002765764,32.5
1830362465,2177953841,8.0
2177953841,2177953838,8.0
2177953838,2177953829,45.5
2177953829,2177953836,51.5
2410538407,2410538406,6.0
2410538406,2410538424,6.0
3864402386,2409431641,51.0
2409431641,1911301271,51.0
1911301271,1639365378,6.0
1639365378,1911301276,6.0
1911301276,1639346857,6.0
1639346857,563399111,6.0
563399111,2935569871,6.0
2935569871,1638909193,6.0
1638909193,2410538427,6.0
2410538427,2410538415,6.0
2410538415,2410538416,33.5
2410538416,2410538418,40.5
1868192781,1638908376,15.0
1638908376,1638908317,16.0
3991625922,1638908860,31.0
1638908860,1638908845,72.0
2409431626,4309987410,7.0
4309987410,2409431633,14.0
1638908499,3835045526,2.0
2890085748,2890085747,10.0
2890085747,1834761076,36.5
5669568825,3864148665,2.0
2410538422,2410538418,5.0
2672310824,2672310835,5.0
1911019878,1638908322,10.0
2409431632,2409431636,8.0
3823720696,1886258584,6.0
1638908685,1638908836,7.0
1834728301,1834720120,29.5
1638909083,1638908860,38.5
1830362479,1830362471,71.0
1830362471,1638908887,69.0
3815281178,3838115448,61.0
3838115448,3815281336,61.0
5669568397,5669568823,1.0
5669568823,5669568399,2.0
2672717236,532934191,28.5
3864149547,3864149666,13.0
3864149666,3864149669,1.0
1830362471,3815281062,3.0
2409431623,2409431626,5.0
3815281237,3838115448,28.5
3815281178,3815281077,25.0
3664705738,3991625922,23.0
1638908860,3777794133,16.0
3777794133,3862868628,15.0
3862868628,3864149141,15.0
3864149141,3864149669,84.5
1638908648,1638908647,34.5
411669447,2395785380,3.0
1911019915,1911019895,35.5
1889319877,1886258584,8.0
1889319868,1638908301,14.0
2672717193,2672717187,1.0
1638908526,411669447,12.0
4007847824,2916813191,5.0
3864149678,1638909044,13.0
1638908291,1638908301,2.0
1911301276,1639365378,32.5
1639365378,1639365376,34.5
1639365376,2969589228,82.5
3752319298,1638908408,43.5
1638908452,1638908526,5.0
3815281298,3838115448,45.5
1638909009,3815281336,7.0
2177953821,2177953830,4.0
2177953830,1638909049,10.0
4187740974,1834764038,5.0
4020083977,12979725836,4.0
12979725836,1830459097,41.5
1830459097,1834764027,90.5
1834764027,1834761076,113.0
1638908376,3864148489,9.0
2670916385,1834728301,1.0
1834720120,1834720211,1.0
2410538417,2410538418,7.0
3864149685,1638909044,11.0
1740234331,3664705738,2.0
1834832223,4154369035,1.0
4154369035,1834832196,1.0
1834832196,1834832242,1.0
1834832242,1834832233,1.0
