u,v,freq
3864149276,3864149678,1
3864149678,1638909040,1
1638909040,2409431626,1
2409431626,2409431623,1
2409431623,2409431625,1
2409431625,4310023170,1
2672717150,2672717002,1
2672717002,8065957994,1
1740253013,1740247404,1
2969589356,2969589228,1
2969589228,1639365376,1
1639365376,1639365378,1
3846760676,1638909083,1
2410538424,1638909166,2
2410538406,2410538424,1
2410538426,2410538396,1
2410538396,2409431642,1
2409431642,2409431641,3
3864149547,3864149666,1
3864149666,3864149669,1
2672717193,2672717187,1
2672717187,2672717236,1
2409431650,2177953828,1
2177953828,2177953819,1
1740234326,1637656708,1
1834747576,411669409,1
411669409,1830459064,9
1830459064,1830459038,9
1636743745,1636743744,4
1636743744,1720623133,5
1720623133,1720614275,6
1720614275,1720614300,7
1720614300,1720614270,9
1720614270,1720614277,9
1720614277,1720614273,10
1720614273,1638909164,15
1638909164,1638909158,32
1638909158,1638909146,32
1638909146,2796142597,32
2796142597,1638909143,34
2831317025,1638909067,2
1638909067,1638909047,18
1638909047,1638909037,20
1638909037,2831317030,168
2831317030,2831317035,168
2831317035,1638909143,171
1638908519,2831317001,69
2831317001,1638908601,70
1638908601,1638908624,77
1638908624,1638908801,77
1638908801,1638908857,106
1638908857,1638908942,106
1638908942,1638909007,108
1638909007,1638908974,109
1638908974,1638909037,147
425883168,1638909173,12
1638909173,3085632468,15
3085632468,1638909164,15
1636743747,3085632886,1
3085632886,1720623296,1
1720623296,1720614274,1
1720614274,1720614276,3
1720614276,1720614279,5
1720614279,1720614273,5
2410538402,2410538403,2
2410538403,2177953817,2
2177953817,2177953814,2
2177953814,2410538412,2
2410538412,2177953812,6
2177953812,2177953840,11
2177953840,1638909002,11
1638909002,2177953837,12
2177953837,2177953830,12
2177953830,1638909049,12
1638909049,2409431633,12
2409431633,2409431630,12
2831316799,1638908373,1
1638908373,1638908381,1
1638908381,1638908444,1
1638908444,1638908503,1
1638908503,2831317005,1
2831317005,420582651,1
420582651,1638908781,37
1638908781,1638908891,37
1638908891,1638908930,37
1638908930,1638908974,37
1638909091,2831317037,2
2831317037,2831317035,2
1638908859,1638908850,22
1638908850,1638908837,24
1638908837,1638908816,27
1638908816,2831317007,28
2831317007,1638908801,28
2207677011,2207677010,3
2207677010,2165282527,4
2165282527,5669568848,8
5669568848,2165282528,8
2165282528,4215701782,9
4215701782,2165282530,9
2165282530,2207677007,9
2207677007,2165282533,11
2165282533,1638908846,19
1638908846,3818780693,19
3818780693,1830362476,19
1830362476,1638908859,19
1638909132,1638909173,3
2184963094,4002765777,2
4002765777,2409431634,4
2409431634,1638909160,4
1638909160,4309797167,4
3927208610,3927208616,2
3927208616,4309849127,2
4309849127,1638908813,2
1638908813,3777794120,3
3777794120,1638908821,3
1638908821,4215714403,4
4215714403,2165282533,6
1638908345,1638908303,1
1638908303,3760084313,1
3760084313,1638908302,1
1638908302,1638908337,66
1638908337,1638908396,66
1638908396,1638908420,66
1638908420,1638908519,68
2410538399,2410538412,4
2189272785,3919759052,3
3919759052,2165282536,4
2165282536,2189272808,5
2189272808,4382061684,8
4382061684,2165282539,8
2165282539,5565809380,8
5565809380,1639373797,8
1639373797,425883168,9
3569151494,2165282528,1
2202726979,4144569052,4
4144569052,2165282527,4
1887757850,5669568413,2
5669568413,5669568415,2
5669568415,5669568416,1
5669568416,1638908566,1
1638908566,1638908595,2
1638908595,1638908645,2
1638908645,1638908666,2
1638908666,1830362470,2
1830362470,5669568391,4
5669568391,1830362477,5
1830362477,2177953833,11
5565907461,2189272788,4
2189272788,2831317021,4
2831317021,1638908969,5
1638908969,1638908961,5
1638908961,1638909033,6
1638909033,1638909086,12
1638909086,2831317029,15
2831317029,2831317028,15
2831317028,1638909067,15
1638909084,4086636764,2
4086636764,1638909033,6
2177953831,2177953812,5
1638908894,2177953831,3
1720588899,1720599390,1
1720599390,1720588901,1
1720588901,1720544263,1
1720544263,1720567609,1
1720567609,4305375223,2
4305375223,3917724751,2
3917724751,1720588907,2
1720588907,1720567598,2
1720567598,2796142597,2
5669568821,12877898580,3
12877898580,1638908561,4
1638908561,4406862633,4
4406862633,5669568831,4
5669568831,1638908664,4
1638908664,1830362477,6
12877898579,12877898580,1
2207677012,2207677011,2
2831317042,1639373797,1
2207677019,411669430,1
411669430,2191047057,1
2191047057,1830362464,1
1830362464,1638908913,2
1638908913,2189272794,2
2189272794,2189272800,2
2189272800,1638909079,2
1638909079,3919759384,2
3919759384,3919759646,3
3919759646,2969588646,4
2969588646,1639360265,4
1639360265,1887525509,4
1887525509,1887525501,4
1887525501,1639360273,4
1639360273,2969675434,4
2969675434,1911301227,4
1911301227,1911301232,4
1911301232,1639363190,4
1639363190,1911301289,4
1911301289,1639360270,4
1639360270,1911301278,4
