u,v,freq
1834764030,6253560073,3562.0
6253560073,4187740974,3595.5
4187740974,1834764038,3600.5
1638908370,1865221825,54.0
1865221825,1865221823,135.0
1865221823,1868192786,141.0
1868192786,2176631306,148.0
2176631306,1638908616,333.0
1638908616,5679235527,413.0
5679235527,3815280444,413.0
3815280444,3777794133,416.0
1834734254,1834734248,52.5
1834734248,1834734240,52.5
3835045526,1638908499,81.0
1638908499,4086918028,1983.5
1889319875,1889319866,18.0
1889319866,1889319868,19.0
1889319868,1638908301,26.0
1638908301,1638908291,35.0
1638908291,1886258584,1067.0
1886258584,3823720696,1097.0
3823720696,2395785387,1139.5
2395785387,2395785380,1164.0
2395785380,411669447,1937.5
3837014309,1638909161,51.5
2672717239,2672717236,25.0
2672717236,532934191,106.0
532934191,2916813792,169.0
2916813792,2660883552,174.0
2660883552,2660883556,228.0
2660883556,4007847831,229.0
4007847831,429674178,415.0
1638908682,1638908616,14.0
3752319279,3752319332,110.5
3752319332,3752319333,120.5
3752319333,1830362479,237.5
1638908991,2176631516,61.5
2176631516,2177953819,112.5
2177953819,2177953821,378.5
2177953821,4309987410,428.5
4309987410,2409431630,435.5
2409431630,2184963095,808.5
2184963095,4310023170,844.5
4310023170,2409431636,981.0
2409431636,4309797167,1009.0
3864148668,3864148665,31.0
2410538419,3864149064,70.0
3864149064,3862868628,84.0
4358609722,4086918028,132.0
1911301265,1911301276,152.0
1638908685,1638908836,341.5
1638908836,1638908828,373.0
1638908887,3815281077,476.5
2672717187,2672717236,23.0
2916813191,8065879957,537.5
1834825354,1834825263,48.0
1834825263,1834825326,48.0
1834825326,4020083977,203.0
1638909056,1638909009,186.5
1638909009,3815281298,221.5
3815281298,1638908887,389.0
1889319867,1911019895,15.0
1911019895,1889319877,25.0
1889319877,1886258584,26.0
2409431644,2176631308,9.0
1638909044,2410538419,28.5
2177953828,2177953819,257.0
1834720120,1834728301,92.5
1834728301,1834728303,187.5
1834728303,2672717006,500.0
2672717006,2916813191,523.5
2409431650,2177953828,32.0
2176631305,1638908588,140.5
1638908588,2176631306,142.5
1638908684,1638908685,254.5
11384906009,1834803227,2.0
5669568395,5669568396,34.5
3281861270,2672717002,155.5
2672717002,8065957994,162.5
5669568833,1638908658,36.0
1638908658,1830362465,48.0
1830362465,2176631515,739.5
2176631515,1638908864,741.5
5669568399,5669568400,10.0
5669568400,5669568398,18.0
5669568398,3864148489,31.0
1638908584,1638908684,115.0
4406862632,5669568834,40.5
1911301286,1911301285,19.0
1911301285,1911301265,118.0
1638909068,4358609722,116.0
1911019911,1911019917,58.0
1911019917,1859685650,64.0
1859685650,411669447,99.5
2177953834,2177953828,220.0
2410538407,2410538406,15.0
2410538406,2410538424,22.0
2410538424,1638909166,142.0
2409431628,2409431627,29.5
2409431627,2184963103,86.5
2184963103,2410538421,110.0
2410538421,2410538424,112.0
2410538418,2410538416,89.5
2410538416,2410538425,149.5
1638909057,3815281587,152.0
3815281587,3815281336,288.5
1886258582,1868192781,15.0
